event_id,model_key,model_label,model_id,stage,panel,component,window_type,cc,shift_samples,shift_s,sign,npts
S0976a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PZ,Z,pick-based,0.8602348596585491,80,4.0,-,200
S0976a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,SZ,Z,pick-based,0.9102405821465729,61,3.0500000000000003,+,300
S0976a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,PR,R,pick-based,0.6755530722359485,93,4.65,-,200
S0976a,TAYAK,TAYAK,TAYAK,bp_03_09_pol,ST,T,pick-based,0.06422223536134943,85,4.25,+,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PZ,Z,pick-based,0.5493847030586528,-11,-0.55,+,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,SZ,Z,pick-based,0.5225259915319425,52,2.6,+,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,PR,R,pick-based,0.1630692170080107,100,5.0,+,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,raw,ST,T,pick-based,0.8183871256999116,50,2.5,-,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PZ,Z,pick-based,0.2587241116800048,-51,-2.5500000000000003,+,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,SZ,Z,pick-based,0.10597265805171076,-21,-1.05,+,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,PR,R,pick-based,0.07687214912210646,95,4.75,+,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_05,ST,T,pick-based,0.3905604600151041,69,3.45,+,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PZ,Z,pick-based,0.5181051646676902,-11,-0.55,+,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,SZ,Z,pick-based,0.5144333549542672,52,2.6,+,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,PR,R,pick-based,0.265141952995691,100,5.0,+,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_01_08,ST,T,pick-based,0.9084911998771388,50,2.5,-,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PZ,Z,pick-based,0.9193759062537504,-11,-0.55,+,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,SZ,Z,pick-based,0.9498421111227306,52,2.6,+,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,PR,R,pick-based,0.20474416108398022,100,5.0,+,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09,ST,T,pick-based,0.9423399485562847,50,2.5,-,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PZ,Z,pick-based,0.9000947874307391,-27,-1.35,-,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,SZ,Z,pick-based,0.9329747197067413,52,2.6,+,300
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,PR,R,pick-based,0.09794372630962565,-58,-2.9000000000000004,-,200
S0976a,Best17,17-event best (Geophysical_model298),Geophysical_model298,bp_03_09_pol,ST,T,pick-based,0.9516072420213201,50,2.5,-,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,raw,PZ,Z,pick-based,0.9264077068427151,-3,-0.15000000000000002,-,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,raw,SZ,Z,pick-based,0.18524316221865086,-100,-5.0,+,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,raw,PR,R,pick-based,0.09873214577748907,-27,-1.35,-,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,raw,ST,T,pick-based,0.9161311606633881,76,3.8000000000000003,+,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_01_05,PZ,Z,pick-based,0.7152068856436483,-22,-1.1,+,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_01_05,SZ,Z,pick-based,0.20145649566129079,100,5.0,-,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_01_05,PR,R,pick-based,0.21315357927212542,96,4.800000000000001,+,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_01_05,ST,T,pick-based,0.558487290388571,76,3.8000000000000003,+,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_01_08,PZ,Z,pick-based,0.9383496454443898,-3,-0.15000000000000002,-,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_01_08,SZ,Z,pick-based,0.250270698308041,93,4.65,+,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_01_08,PR,R,pick-based,0.09897294854519002,100,5.0,+,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_01_08,ST,T,pick-based,0.9383785313379216,76,3.8000000000000003,+,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_03_09,PZ,Z,pick-based,0.9430953525213289,-3,-0.15000000000000002,-,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_03_09,SZ,Z,pick-based,0.5781634366334152,-86,-4.3,-,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_03_09,PR,R,pick-based,0.14732030277211697,46,2.3000000000000003,+,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_03_09,ST,T,pick-based,0.9602629466486695,76,3.8000000000000003,+,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_03_09_pol,PZ,Z,pick-based,0.9339593557824691,-3,-0.15000000000000002,-,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_03_09_pol,SZ,Z,pick-based,0.4637081542190307,-100,-5.0,+,300
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_03_09_pol,PR,R,pick-based,0.09794999574172307,-58,-2.9000000000000004,+,200
S0976a,EventBest,Event best (Geophysical_model837),Geophysical_model837,bp_03_09_pol,ST,T,pick-based,0.9018468363229017,61,3.0500000000000003,-,300
