model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
MD_model53,/home/lyara/areswave/models/MD_model53.nd,nd,UNK,,,903.72,60,838.985,183.413,903.72,60,1292.124,75.523,1324.491,32.367,1620.805,60,0.657533634,0.263384735,0.394767701,0.342466366,0.736615265,1
MD_model51,/home/lyara/areswave/models/MD_model51.nd,nd,UNK,,,983.045,60,717.402,191.263,983.045,60,1291.191,31.878,1354.945,74.38,1605.669,60,0.494090138,0.348478008,0.397015384,0.505909862,0.651521992,1
CD_model61,/home/lyara/areswave/models/CD_model61.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.857343882,0.167035576,0.397138344,0.142656118,0.832964424,1
Geophysical_model825,/home/lyara/areswave/models/Geophysical_model825.nd,nd,UNK,,,916.714,60,876.157,190.746,916.714,60,1117.284,33.428,1484.996,83.571,1683.113,60,0.547644756,0.322268189,0.397393711,0.452355244,0.677731811,1
CD_model99,/home/lyara/areswave/models/CD_model99.nd,nd,UNK,,,,60,,60,,60,,60,,60,,60,0.45487537,0.36920884,0.39776435,0.54512463,0.63079116,1
Geophysical_model338,/home/lyara/areswave/models/Geophysical_model338.nd,nd,UNK,,,983.209,60,878.088,197.21,983.209,60,1116.344,16.642,1465.824,116.493,1680.495,60,0.724056655,0.234785962,0.397876193,0.275943345,0.765214038,1
Geophysical_model160,/home/lyara/areswave/models/Geophysical_model160.nd,nd,UNK,,,1001.362,60,862.062,189.689,1001.362,60,1119.617,33.788,1491.277,101.362,1689.612,60,0.694296262,0.250735009,0.39858876,0.305703738,0.749264991,1
MD_model60,/home/lyara/areswave/models/MD_model60.nd,nd,UNK,,,1089.018,60,853.974,190.274,1089.018,60,1122.596,11.193,1357.641,89.541,1672.31,60,0.596458321,0.302451389,0.4004537,0.403541679,0.697548611,1
Geophysical_model790,/home/lyara/areswave/models/Geophysical_model790.nd,nd,UNK,,,900,60,900,197.837,900,60,1104.416,17.035,1479.179,102.208,1694.72,60,0.68561486,0.262052715,0.403240097,0.31438514,0.737947285,1
Geophysical_model806,/home/lyara/areswave/models/Geophysical_model806.nd,nd,UNK,,,916.669,60,900,180.926,916.669,60,1116.699,33.338,1483.42,83.346,1681.482,60,0.473831508,0.368198955,0.403409806,0.526168492,0.631801045,1
