model_id,source_path,source_format,composition,tpot_K,adiabat_K_km,d_main_km,w_main_km,d_800_km,w_800_km,d_1000_km,w_1000_km,d_1200_km,w_1200_km,d_1400_km,w_1400_km,d_1600_km,w_1600_km,mean_p_misfit,mean_s_misfit,total_misfit,mean_p_cc,mean_s_cc,used_events
AK_model_31,/home/lyara/areswave/models/AK_model_31.nd,nd,UNK,,,1063.166,60,823.564,26.623,1063.166,60,1276.145,26.623,1329.39,53.245,1699.028,60,0.598371306,0.558947828,0.572088988,0.401628694,0.441052172,17
Geophysical_model42,/home/lyara/areswave/models/Geophysical_model42.nd,nd,UNK,,,949.68,60,900,189.971,949.68,60,1115.279,16.56,1446.478,115.92,1677.528,60,0.549194687,0.583537374,0.572089812,0.450805313,0.416462626,17
Geophysical_model923,/home/lyara/areswave/models/Geophysical_model923.nd,nd,UNK,,,933.343,60,900,180.439,933.343,60,1116.73,33.343,1483.505,83.358,1681.57,60,0.574951999,0.570696129,0.572114753,0.425048001,0.429303871,17
Geophysical_model362,/home/lyara/areswave/models/Geophysical_model362.nd,nd,UNK,,,1001.068,60,900,188.049,1001.068,60,1135.824,33.689,1489.56,101.067,1687.836,60,0.519317525,0.598526007,0.57212318,0.480682475,0.401473993,17
MD_model69,/home/lyara/areswave/models/MD_model69.nd,nd,UNK,,,1009.071,60,829.529,10.561,1009.071,60,1135.807,137.296,1347.033,190.104,1617.331,60,0.513426728,0.601541004,0.572169579,0.486573272,0.398458996,17
Geophysical_model945,/home/lyara/areswave/models/Geophysical_model945.nd,nd,UNK,,,916.672,60,900,180.795,916.672,60,1116.738,33.345,1483.524,83.361,1681.59,60,0.565676216,0.575694424,0.572355021,0.434323784,0.424305576,17
Geophysical_model708,/home/lyara/areswave/models/Geophysical_model708.nd,nd,UNK,,,900,60,900,178.573,900,60,1118.565,33.625,1471.633,100.876,1686.682,60,0.537819365,0.58968232,0.572394668,0.462180635,0.41031768,17
Geophysical_model416,/home/lyara/areswave/models/Geophysical_model416.nd,nd,UNK,,,965.961,60,900,191.536,965.961,60,1114.373,16.491,1460.669,98.942,1675.004,60,0.566064356,0.575640162,0.572448227,0.433935644,0.424359838,17
Geophysical_model435,/home/lyara/areswave/models/Geophysical_model435.nd,nd,UNK,,,949.68,60,900,189.869,949.68,60,1115.279,16.56,1463.038,99.36,1677.528,60,0.514667175,0.601358261,0.572461232,0.485332825,0.398641739,17
Geophysical_model924,/home/lyara/areswave/models/Geophysical_model924.nd,nd,UNK,,,966.648,60,900,192.323,966.648,60,1133.268,33.324,1483.17,83.31,1681.223,60,0.520053177,0.59870888,0.572490312,0.479946823,0.40129112,17
Geophysical_model960,/home/lyara/areswave/models/Geophysical_model960.nd,nd,UNK,,,916.969,60,856.194,197.127,916.969,60,1120.603,33.939,1476.962,84.847,1692.359,60,0.604820108,0.556341963,0.572501344,0.395179892,0.443658037,17
